"ID","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","Low shear visc","High shear visc","Toughness","Stress at break","Strain at break"
"0-10-30-0-0-0-10-0-0-50",0.621568539373577,0.511916433350818,0.391579010576959,0.295106653466212,0.214559895478109,0.156261894497103,0.139452074733853,0.129594634400017,0.0657484136466426,0.011967049809617,0.00306920517194124,0.000985074049771805,0.000418489757168883,0.000196197144098833,0.000103214364524702,"","","","",""
"0-10-30-0-0-0-0-10-50-0",0.343352662579901,0.42403449724622,0.430124954619869,0.399922390298209,0.346816613890445,0.283030876393567,0.26794348745146,0.25530531436014,0.134915121104732,0.0359771614486359,0.0200824657246978,0.009486878378214,0.00238845232645444,0.00028607097162466,0.0000620037627426906,"","","","",""
"0-10-30-0-0-0-0-10-0-50",0.658808753279715,0.512655796912868,0.36494983394648,0.257435477029039,0.183575030179998,0.142913535539826,0.145484325017614,0.146644860921947,0.0791065483527356,0.0215213625080581,0.0119752022898895,0.00569151475804731,0.00150875882783289,0.000274335070777333,0.000120402059818933,"","","","",""
"0-10-10-30-0-0-0-0-50-0",0.346789089444278,0.428278423962299,0.434429837354689,0.403924992274149,0.346402034091975,0.283382752182958,0.253345575286819,0.23054992307307,0.145608595382758,0.0720331381744368,0.0198859002066852,0.0024802338953414,0.000737559836983804,0.000224701378665671,0.0000626243241048204,"","","","",""
"0-10-10-30-0-0-0-0-0-50",0.660879849175598,0.514267432021996,0.366097126084793,0.258244776476375,0.181897638526962,0.141923421259344,0.135915932708633,0.131260065850058,0.0847762160558244,0.042300031475308,0.0117821817221603,0.00158901285312448,0.000541772833104214,0.000237929223244328,0.000120780567558403,"","","","",""
"0-10-10-0-30-0-0-0-50-0",0.356556228742369,0.440424657219096,0.446991462465231,0.416222173545278,0.356270624993782,0.277770977646504,0.225682250297739,0.18696186501671,0.103271226103252,0.0527632249619373,0.0448036927584377,0.0202842112873989,0.00330827954797325,0.000380289127702312,0.0000834852175498619,"","","","",""
"0-10-10-0-30-0-0-0-0-50",0.66660918998393,0.518792032655017,0.369484827182798,0.261039077639641,0.183567772685759,0.135439802295547,0.117305098555447,0.103906289708821,0.0590863143198524,0.030547538068186,0.0257523912751425,0.0116987408516486,0.00199816747246163,0.00032497444747135,0.000132699246581173,"","","","",""
"0-10-10-0-0-30-0-0-50-0",0.476607713627478,0.522050022884785,0.476198823550932,0.384093278556224,0.273247330769337,0.174378615790158,0.11413759703215,0.0805039278216198,0.0369782508870483,0.00788784006564483,0.00231766184920951,0.000741096521292268,0.00027779452699777,0.0000901886689379515,0.0000268536395452321,"","","","",""
"0-10-10-0-0-30-0-0-0-50",0.613756441049876,0.5401839251006,0.421395544124798,0.302051744878165,0.194834671676722,0.11860556760261,0.0796592117072344,0.0591339534398716,0.0279649071088255,0.00621156952447383,0.00187824663793626,0.000640521032637804,0.000272113037057723,0.000127572538701922,0.0000671126920496297,"","","","",""
"0-10-10-0-0-0-30-0-50-0",0.362631581953452,0.455116008895266,0.478311811508063,0.448608973073836,0.362792469758447,0.247154477549772,0.158714693347203,0.105534286445069,0.0468801832413638,0.00986092441934556,0.00283915665509103,0.000907647249726975,0.000340224830605155,0.000110457268339795,0.0000328886067848335,"","","","",""
"0-10-10-0-0-0-30-0-0-50",0.57165201557711,0.510708095782397,0.426908922261119,0.345198982793538,0.25364638754688,0.166489565367054,0.109153598316166,0.0758081432581628,0.034609943245272,0.00757515821888641,0.00224654614505008,0.000765960124904549,0.000325403421952499,0.000152556235782143,0.0000802559843715286,"","","","",""
"0-10-10-0-0-0-0-30-50-0",0.357860227084151,0.441951084158941,0.44829887957839,0.416820176470451,0.355777047668172,0.274916470331725,0.219854764237744,0.183118080976142,0.105012214051932,0.0598482595355621,0.0505116780757067,0.0260962584755896,0.00613108106293274,0.000460394595484524,0.0000646235868638637,"","","","",""
"0-10-10-0-0-0-0-30-0-50",0.667373547145435,0.519320540213206,0.369694336935428,0.260782247671507,0.182728922695323,0.13337426699181,0.113643740058718,0.101439862075697,0.0599199883800834,0.0344916211324986,0.0289262529064557,0.0149684171526502,0.00359607004163618,0.000370016393232379,0.000121967337781959,"","","","",""
"0-10-0-30-10-0-0-0-50-0",0.35354129142626,0.436645037593046,0.442996264485148,0.412094057293713,0.35092608191776,0.280259147822672,0.231122217317928,0.195542586377733,0.130406006219596,0.0822046633325905,0.0330599424801783,0.00864620727939591,0.00162531654774011,0.000283300305949944,0.0000701563744353467,"","","","",""
